INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BEV41,ROAR Grape,ROAR GRAPE,07,99.000,PC,12.000,10.610,9.330000,1,SMLIP
BEV42,Merci Buco,Merci Buco,07,89.000,PC,12.000,9.540,9.333333,1,SMLIP
SHK10,GREEN MANGO SHAKE,GREEN MANGO SH,21,99.000,PC,12.000,9.430,9.330000,1,SMLIP
SHK11,BANBERRY SHAKE,BANBERRY,21,99.000,PC,12.000,9.430,9.330000,1,SMLIP
SHK12,MANGO GRAHAM SHAKE,MANGO GRAHAM,21,169.000,PC,12.000,9.430,9.330000,1,SMLIP
REP305,MANGO GRAHAM SHAKE,MANGO GRAHAM,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
REP311,BERRY BERRY,BERRY BERRY,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP312,ROASTED SEASAME,ROASTED SEASAM,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
SLD12,SURFERS 16,SURFERS 16,10,16.000,PC,12.000,1.710,9.330000,1,SMLIP
SLD13,BERRY BERRY 16,BERRY BERRY 16,10,16.000,PC,12.000,1.710,9.330000,1,SMLIP
SLD14,ROASTED SESAME 16,ROASTED SESAME,10,29.000,PC,12.000,1.710,9.330000,1,SMLIP
SLD15,THOUSAND ISLAND,THOUSAND ISLAN,10,0.000,PC,12.000,0.000,9.330000,1,SMLIP
PST13,Italian Puttanesca,Italian Puttan,04,89.000,PC,12.000,9.540,9.333333,1,SMLIP
PST14,American Mac N' Cheese,American Mac N,04,89.000,PC,12.000,9.540,9.333333,1,SMLIP
PST15,Asian Spicy Pasta,Asian Spicy Pa,04,89.000,PC,12.000,9.540,9.333333,1,SMLIP
FRI21,FREE HAVANA SAUCE,FREE HAVANA SA,15,0.000,PC,12.000,0.000,9.333333,1,SMLIP
UPG12,UP HAVANA CHK,UP HAVANA CHK,23,15.000,PC,12.000,0.000,9.333333,1,SMLIP
BEF1,TENDERLOIN TIPS,TENDERLOIN TIP,16,323.000,PC,12.000,0.000,9.333333,1,SMLIP
BEF2,BEEF SALPICAO,BEEF SALPICAO,16,332.000,PC,12.000,0.000,9.333333,1,SMLIP
BEF3,ANGUS PEPPER BEEF,ANGUS PEPPER B,16,229.000,PC,12.000,0.000,9.333333,1,SMLIP
FRI22,PLAIN RICE,PLAIN RICE,15,0.000,PC,12.000,0.000,9.333333,1,SMLIP
UPG13,MEDLEY ORIENTAL SALAD,TO ORNTL SALD,23,0.000,PC,12.000,0.000,9.333333,1,SMLIP
UPG14,MEDLEY COLESLAW,TO COLESLAW,23,0.000,PC,12.000,0.000,9.333333,1,SMLIP
UPG15,MEDLEY KIMCHI,TO KIMCHI,23,0.000,PC,12.000,0.000,9.333333,1,SMLIP
UPG16,TO GARLIC RICE,TO GARLIC RICE,23,0.000,PC,12.000,0.000,9.330000,1,SMLIP
UPG17,TO JAVA RICE,TO JAVA RICE,23,30.000,PC,12.000,0.000,9.330000,1,SMLIP
UPG18,TO BMP,TO BMP,23,0.000,PC,12.000,0.000,9.333333,1,SMLIP
MP16,FREE ICE TEA,F.ICETEA,43,0.000,PC,12.000,107.040,9.330000,1,SMLIP
MP17,FREE PINEAPLE JUICE,F.PINEAPLE,43,0.000,PC,12.000,139.180,9.333333,1,SMLIP
MP18,FREE CHEESY BURGER,F.CHSYBURGER,43,0.000,PC,12.000,160.610,9.333333,1,SMLIP
BULK1,Bigg Deal,Bigg Deal,13,195.000,PC,12.000,20.890,9.333333,1,SMLIP
BULK2,Pork Cordon Bleu,CORDON,13,199.000,PC,12.000,21.320,9.333333,1,SMLIP
BULK3,Fish Creole,Fish Creole,13,195.000,PC,12.000,20.890,9.333333,1,SMLIP
BULK4,Crispy Chicken 2pcs,Crispy 2pcs,13,179.000,PC,12.000,19.180,9.333333,1,SMLIP
BULK5,Extreme Platter,Extreme Platte,13,175.000,PC,12.000,18.750,9.333333,1,SMLIP
BULK6,Chicken & Kebab,Chicken & Keba,13,189.000,PC,12.000,20.250,9.333333,1,SMLIP
BULK7,Baby Back Ribs,Baby Back Ribs,13,299.000,PC,12.000,32.040,9.333333,1,SMLIP
BULK8,Iced Tea,Iced Tea,13,59.000,PC,12.000,6.320,9.333333,1,SMLIP
