INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
CLM21,BEEF W VEGGIE RICE BOWL,BEEF W VEGGIE,2,169.000,PC,12.000,18.110,9.333333,1,BRLN
BS20,CHICKEN BURGER,CHICKEN BURGER,61,139.000,PC,12.000,10.610,9.330000,1,BRLN
MP39,ZAP SPAGHETTI,ZAP SPAGHETTI,32,0.000,PC,12.000,0.000,9.330000,1,BRLN
BLK10,SPAGHETTI. MINI CHICKEN. BIGGITO BURGER,SPAG M-CHK BB,25,100.000,PC,12.000,10.710,9.333333,1,BRLN
DPT1,2 CRISPY 1PC,2 CRISPY 1PC,27,198.000,PC,12.000,21.210,9.333333,1,BRLN
DTP2,2 CAJUN 1PC,2 CAJUN 1PC,27,258.000,PC,12.000,27.210,9.333333,1,BRLN
DPT3,2 SPAG CHKN,2 SPAG CHKN,27,326.000,PC,12.000,34.930,9.333333,1,BRLN
DPT4,2 FREE PEPSI,2 PEPSI,27,0.000,PC,12.000,0.000,9.333333,1,BRLN
DPT5,UPGRADE TO JAVA,TO JAVA,27,20.000,PC,12.000,2.140,9.333333,1,BRLN
DPT6,UPGRADE TO ICED TEA,TO ICED TEA,27,30.000,PC,12.000,3.210,9.333333,1,BRLN
DPT7,UPGRADE TO PINEAPPLE JUICE,TO PJ,27,30.000,PC,12.000,3.210,9.333333,1,BRLN
DPT2,2 CAJUN 1PC,2 CAJUN 1PC,27,258.000,PC,12.000,27.210,9.333333,1,BRLN
MP40,1PC CRISPY CHICKEN P37,1PC CRISPY CK,32,37.000,PC,12.000,3.960,9.333333,1,BRLN
CHM35,BUFFALO BARBEQUE HOTLEGS,BUFALO BBQ HL,1,0.000,PC,12.000,15.960,9.333333,1,BRLN
CHM36,GARLIC PARMESAN HOTLEGS,GARLIC PRMESAN,1,169.000,PC,12.000,15.960,9.333333,1,BRLN
MP41,FREE KSR,FREE KSR,32,0.000,PC,12.000,0.000,9.333333,1,BRLN
MP42,FREE KEBAB,FREE KEBAB,32,0.000,PC,12.000,0.000,9.333333,1,BRLN
MP43,KEBAB A,KEBAB A,32,1199.000,PC,12.000,128.460,9.333333,1,BRLN
MP44,KEBAB B,KEBAB B,32,999.000,PC,12.000,107.040,9.333333,1,BRLN
MP45,KEBAB C,KEBAB C,32,799.000,PC,12.000,85.610,9.333333,1,BRLN
BEV25,FREE 1.5 PEPSI,FREE 1.5 PEPSI,7,0.000,PC,12.000,0.000,9.333333,1,BRLN
BAH1,TAPA 500G,TAPA 500G,43,0.000,PC,12.000,32.040,9.333333,1,BRLN
BAH2,TOCINO 500G,TOCINO 500G,43,0.000,PC,12.000,34.180,9.333333,1,BRLN
BAH3,CHICKEN LONGGANISA 500G,CK LONGGA 500G,43,0.000,PC,12.000,37.390,9.333333,1,BRLN
BAH4,BABY BACK RIBS 500G,BBR 500G,43,0.000,PC,12.000,38.460,9.333333,1,BRLN
MP46,FATHERS DAY FREE T-SHIRT,FREE TSHIRT,32,0.000,PC,12.000,0.000,9.333333,1,BRLN
BAH5,BEEF TAPA,BEEF TAPA,43,269.000,PC,12.000,17.040,9.333333,1,BRLN
BAH6,BACON,BACON,43,299.000,PC,12.000,26.680,9.333333,1,BRLN
BAH7,PORK BARBEQUE,PORK BARBEQUE,43,269.000,PC,12.000,26.680,9.333333,1,BRLN
BAH8,PORK CHOP,PORK CHOP,43,0.000,PC,12.000,29.360,9.333333,1,BRLN
BAH9,PORK CORDON BLEU,PORK CORDON BL,43,209.000,PC,12.000,15.960,9.333333,1,BRLN
BAH10,RIBS,RIBS,43,269.000,PC,12.000,26.680,9.333333,1,BRLN
BAH11,CHICKEN TOCINO,CHICKEN TOCINO,43,259.000,PC,12.000,26.680,9.333333,1,BRLN
BAH12,BREAKFAST SAUSAGE,BREAKFAST SAUS,43,269.000,PC,12.000,26.680,9.333333,1,BRLN
BO11,MEAL 1,MEAL 1,25,420.000,PC,12.000,45.000,9.333333,1,BRLN
BO12,MEAL 2,MEAL 2,25,420.000,PC,12.000,45.000,9.333333,1,BRLN
BO13,MEAL 3,MEAL 3,25,420.000,PC,12.000,45.000,9.333333,1,BRLN
BO14,MEAL 4,MEAL 4,25,420.000,PC,12.000,45.000,9.333333,1,BRLN
BOH15,CHEESE BURGER,CHEESE BURGER,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BOH16,CHICKEN AND KEBAB,CHICKEN AND KE,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BOH17,BOTTLED WATER,BOTTLED WATER,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO18,BANANA,BANANA,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO19,PANCIT GUISADO,PANCIT GUISADO,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO20,BACON SANDWICH,BACON SANDWICH,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO21,SODA,SODA,25,0.000,PC,12.000,0.000,9.330000,1,BRLN
BO22,SPAGHETTI W  PIZZA BREAD,SPAGHETTI W  P,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO23,ANGUS PEPER W  MIX VEGIE,AGUS W M-VGIE,25,0.000,PC,12.000,0.000,9.330000,1,BRLN
BO24,PILI TART,PILI TART,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO25,CALIFORNIA TUNA SANDWICH,CALIFORNIA TUN,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO26,PORK CHOP W  LAING,PORK CHOP W  L,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO27,BROWNIES,BROWNIES,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO28,SOTANGHON,SOTANGHON,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO29,CLASSIC BURGER,CLASSIC BURGER,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO30,PORK CORDON BLEU,PORK CORDON BL,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO31,BUTTERSCOTH CUPCAKE,BUTTERSCOTH CU,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO32,BAKED MAC W  FRIENH BREAD,B-MAC F-BREAD,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO33,MACARONI SALAD WITH EGG,MAC SALAD  EGG,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO34,CRISPY CHICKEN,CRISPY CHICKEN,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO35,4PC LUMPIA SHANGHAI,4PC LUMPIA SHA,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO36,FRUIT COCKTAIL,FRUIT COCKTAIL,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO37,BIGGS SPAGHETTI W  FRENCH BREAD,SPAG F-BREAD,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO38,JUICE DRINK,JUICE DRINK,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO39,PORK KEBAB MEAL,PORK KEBAB MEA,25,0.000,PC,12.000,0.000,9.333333,1,BRLN
2REP4,JIKEVALENCIA599,JIKEVALENCIA59,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
2REP5,DOMINIQUELAGRIMAS599,DOMINIQUELAGRI,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
2REP6,LACU599,LACU599,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
2REP7,NAGACITYDECK599,NAGACITYDECK59,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
2REP8,EMMANUELNICO599,EMMANUELNICO59,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
2REP9,MARGASAYSON999,MARGASAYSON999,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
2REP10,FLOREDMEDINA599,FLOREDMEDINA59,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
