INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
MI8,MANIA BEIG XL,MANIA BEIG XL,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI9,4LANG BEIG S,4LANG BEIG S,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI10,4LANG BEIG M,4LANG BEIG M,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI11,4LANG BEIG L,4LANG BEIG L,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI12,4LANG BEIG XL,4LANG BEIG XL,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI13,4LANG BLK S,4LANG BLK S,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI14,4LANG BLK M,4LANG BLK M,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI15,4LANG BLK L,4LANG BLK L,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI16,4LANG BLK XL,4LANG BLK XL,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI17,ITAINT BLU S,ITAINT BLU S,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI18,ITAINT BLU M,ITAINT BLU M,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI19,ITAINT BLU L,ITAINT BLU L,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI20,ITAINT BLU XL,ITAINT BLU XL,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI21,SIZ RIZ W S,SIZ RIZ W S,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI22,SIZ RIZ W M,SIZ RIZ W M,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI24,SIZ RIZ W XL,SIZ RIZ W XL,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI23,SIZ RIZ W L,SIZ RIZ W L,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI25,TOTEIT AINT,TOTEIT AINT,50,400.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI26,TOTE4 LANG,TOTE4 LANG,50,550.000,PC,12.000,58.930,9.333333,1,CAMALIG
MI27,THAT SIZ RIZ HAT BLUE,THAT SIZ RIZ H,50,650.000,PC,12.000,69.640,9.333333,1,CAMALIG
MI28,THAT SIZ RIZ HAT BEIG,THAT SIZ RIZ H,50,650.000,PC,12.000,69.640,9.333333,1,CAMALIG
MI29,BHAT REV HAT BLUE,BHAT REV HAT B,50,750.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI30,BHAT REV HAT BEIG,BHAT REV HAT B,50,750.000,PC,12.000,80.360,9.333333,1,CAMALIG
MI31,SOCKS IC1 WHT,SOCKS IC1 WHT,50,400.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI32,SOCKS IC2 BL,SOCKS IC2 BL,50,400.000,PC,12.000,42.860,9.333333,1,CAMALIG
MI33,FLASK 40oz BEIG,FLASK 40oz BEI,50,1000.000,PC,12.000,107.140,9.333333,1,CAMALIG
MI34,FLASK 40oz BL,FLASK 40oz BL,50,1000.000,PC,12.000,107.140,9.333333,1,CAMALIG
MI35,BMI STKR 2 SETS,BMI STKR 2 SET,50,200.000,PC,12.000,21.430,9.333333,1,CAMALIG
MP161,GIFTSET1,GIFTSET1,38,699.000,PC,12.000,74.890,9.333333,1,CAMALIG
MP162,GIFTSET2,GIFTSET2,38,999.000,PC,12.000,107.040,9.333333,1,CAMALIG
MP163,GIFTSET3,GIFTSET3,38,1199.000,PC,12.000,128.460,9.333333,1,CAMALIG
MP164,SB GIFTS1,SB GIFTS1,38,201.000,PC,12.000,21.540,9.330000,1,CAMALIG
MP165,SB GIFTS2,SB GIFTS2,38,301.000,PC,12.000,32.250,9.333333,1,CAMALIG
MP166,SB GIFTS3,SB GIFTS3,38,351.000,PC,12.000,37.610,9.333333,1,CAMALIG
MP167,2BMI TSHIRT,2BMI TSHIRT,38,1399.000,PC,12.000,149.890,9.333333,1,CAMALIG
MP168,SB 2BMI TSHIRT,SB 2BMI TSHIRT,38,401.000,PC,12.000,42.960,9.333333,1,CAMALIG
CHM15,CHEESY CHIX RICE BOWL,CHEESY CHIX RI,1,179.000,PC,12.000,19.180,9.333333,1,CAMALIG
