INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
GB7,GO CARBO PLATTER,GO CARBO PLATT,7,309.000,PC,12.000,28.820,9.333333,1,PACML
GB8,GO CARBO CHICKEN,GO CARBO CHICK,7,293.000,PC,12.000,26.680,9.333333,1,PACML
GB9,GO MAC SALAD,GO MAC SALAD,7,149.000,PC,12.000,13.820,9.333333,1,PACML
GB10,GO BT MAC,GO BT MAC,7,249.000,PC,12.000,24.540,9.333333,1,PACML
GB11,GO BACON MAC,GO BACON MAC,7,164.000,PC,12.000,13.820,9.333333,1,PACML
GB12,GO BMC CHKN,GO BMC CHKN,7,286.000,PC,12.000,24.540,9.333333,1,PACML
GB13,GO TIPS,GO TIPS,7,383.000,PC,12.000,35.250,9.333333,1,PACML
GB14,GO TOCI,GO TOCI,7,319.000,PC,12.000,30.960,9.333333,1,PACML
GB15,GO TAPA,GO TAPA,7,327.000,PC,12.000,32.040,9.333333,1,PACML
GB16,GO SPAG,GO SPAG,7,144.000,PC,12.000,13.820,9.333333,1,PACML
GB17,GO DT,GO DT,7,268.000,PC,12.000,24.540,9.333333,1,PACML
GB18,GO TUNA SANDWICH,GO TUNA SANDWI,7,149.000,PC,12.000,14.890,9.333333,1,PACML
CHM39,BACON MACNCHEESE W CHIX,BACON MACNCHEE,01,256.000,PC,12.000,21.320,9.333333,1,PACML
BL113,TB TKNSS 100OFF,TB TKNSS 100OF,70,349.000,PC,12.000,37.390,9.333333,1,PACML
BL114,TB TCHIP 100OFF,TB TCHIP 100OF,70,349.000,PC,12.000,37.390,9.333333,1,PACML
BL115,TB TSWIT 100OFF,TB TSWIT 100OF,70,349.000,PC,12.000,37.390,9.333333,1,PACML
BL116,TB PJ,TB PJ,70,59.000,PC,12.000,6.320,9.333333,1,PACML
BL117,TB GOTO PL 50%,TB GOTO PL 50%,70,44.500,PC,12.000,4.710,9.333333,1,PACML
BL118,6+1 CHIX BOX,6+1 CHIX BOX,70,669.000,PC,12.000,71.680,9.330000,1,PACML
BL119,TB SOUTH 99,TB SOUTH 99,70,99.000,PC,12.000,10.610,9.333333,1,PACML
BL120,SB TXMEX 100,SB TXMEX 100,70,100.000,PC,12.000,10.710,9.330000,1,PACML
BL121,SB GOTO PL BAL 50%,SB GOTO PL BAL,70,44.500,PC,12.000,4.710,9.333333,1,PACML
BL122,+1PC CHIX,+1PC CHIX,70,95.000,PC,12.000,10.180,9.333333,1,PACML
BL123,SB SOUTH,SB SOUTH,70,61.000,PC,12.000,6.540,9.333333,1,PACML
BL124,SB PJ LESS 59,SB PJ LESS 59,70,20.000,PC,12.000,2.140,9.330000,1,PACML
RND7,CORKAGE FEE,CORKAGE FEE,8,500.000,PC,12.000,53.570,9.333333,1,PACML
RND8,RENTAL FEE,RENTAL FEE,8,1500.000,PC,12.000,160.710,9.333333,1,PACML
F1,GRAZING TABLE,GRAZING TABLE,8,5000.000,PC,12.000,535.710,9.333333,1,PACML
F2,UNLI COFFEE,UNLI COFFEE,8,0.000,PC,12.000,0.000,9.333333,1,PACML
F3,TWIN DELIGHT,TWIN DELIGHT,8,330.000,PC,12.000,35.360,9.333333,1,PACML
F4,CLASSIC TWIST,CLASSIC TWIST,8,375.000,PC,12.000,40.180,9.333333,1,PACML
F5,FAB FOUR FEAST,FAB FOUR FEAST,8,450.000,PC,12.000,48.210,9.333333,1,PACML
F6,BUDDY'S CHOICE,BUDDY'S CHOICE,8,425.000,PC,12.000,45.540,9.333333,1,PACML
F7,LOVE ME TENDER,LOVE ME TENDER,8,489.000,PC,12.000,52.390,9.333333,1,PACML
F8,RHAPSODY IN B,RHAPSODY IN B,8,525.000,PC,12.000,56.250,9.333333,1,PACML
F9,ELVIS'S FAVORITE,ELVIS'S FAVORI,8,725.000,PC,12.000,77.680,9.333333,1,PACML
MP114,SALSBUNDLE,SALSBUNDLE,50,999.000,PC,12.000,107.040,9.333333,1,PACML
MP115,SNKBUNDLE,SNKBUNDLE,50,699.000,PC,12.000,74.890,9.333333,1,PACML
MP116,BFSTBUNDLE,BFSTBUNDLE,50,899.000,PC,12.000,96.320,9.333333,1,PACML
MP117,SB SALSBUNDLE,SB SALSBUNDLE,50,73.000,PC,12.000,7.820,9.333333,1,PACML
MP118,SB SNKBUNDLE,SB SNKBUNDLE,50,65.000,PC,12.000,6.960,9.333333,1,PACML
MP119,SB BFSTBUNDLE,SB BFSTBUNDLE,50,74.000,PC,12.000,7.930,9.333333,1,PACML
BL125,TB IT,TB IT,68,59.000,PC,12.000,6.320,9.333333,1,PACML
BL126,TB MGS 99,TB MGS 99,68,99.000,PC,12.000,10.610,9.333333,1,PACML
